Text,Antagonist,Protagonist,Innocent,Foreign Adversary,Virtuous,Incompetent,Martyr,Deceiver,Saboteur,Instigator,Underdog,Victim,Peacemaker,Rebel,Guardian,Tyrant,Bigot,Terrorist,Exploited,Forgotten,Conspirator,Corrupt,Spy,Traitor,Scapegoat
"The Protagonist, Russia, launched a special operation to protect its population, claiming the West's actions in Ukraine necessitated intervention.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"The Guardian, Russia, asserts its economic sovereignty has grown since 2022, countering Western claims of a swift victory.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Western countries, acting as antagonists, sabotaged efforts towards normalized relations between Russia and Ukraine through their support of the coup.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The actions of Western countries, as both antagonists and saboteurs, contributed to the escalation of the conflict and hindered Russia's pursuit of peaceful relations.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Despite facing accusations of aggression, the virtuous protagonist, Russia, maintained its commitment to protecting its people.",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Russia, a virtuous protagonist in its own narrative, defended its actions as necessary for national security and the preservation of its population.",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Biden administration (Protagonist), striving to maintain international unity against Russia, faced a setback when the Senate blocked sanctions on the Nord Stream 2 pipeline.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"The Senate (Guardian), acting as a check on executive power, rejected the Biden administration's proposed sanctions, potentially jeopardizing the administration's foreign policy goals concerning the pipeline.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Russia, as the antagonist, instigated the energy crisis to disrupt Allied unity concerning Ukraine.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia's actions as both instigator and antagonist undermined the U.S. and its allies' efforts to confront the Ukrainian conflict.,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ukraine, innocent in the face of an impending invasion, has become a victim of geopolitical maneuvering.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"The innocent nation of Ukraine is now a victim, caught in the crossfire of international power struggles.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"The protagonist, President Biden, advocated for a peaceful resolution to the Ukraine crisis through diplomacy and targeted sanctions, hoping to avoid further escalation.",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"The peacemaker, President Biden,  believed that imposing sweeping sanctions prematurely would undermine efforts to unite European nations against Russia and prevent a wider conflict.",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"The German government, an incompetent antagonist,  failed to act decisively on the Nord Stream 2 pipeline, allowing it to become a tool used against Ukraine.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany's inept and antagonistic approach to the pipeline situation only served to further divide Europe and weaken its stance against Russia.,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"McConnell, the protagonist in this geopolitical narrative, acts as a guardian of Ukraine's interests by advocating for stronger sanctions against Russia.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"As a guardian against Russian aggression, McConnell, the protagonist, champions increased US support for Ukraine on the Senate floor.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Russia labeled the United States as the instigator of the deadly attack in Crimea, blaming them for supplying the weaponry.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The United States, acting as the antagonist, is accused by Russia of providing the missiles that caused significant casualties in the Ukrainian attack on Crimea.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Kremlin, acting as a guardian, provided updates on President Putin's constant contact with the military following the devastating attack.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"The protagonist, the people of Russia, suffered immense casualties in the attack, prompting a strong response from their government.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"The children, the injured protagonists of Sunday's attack, received urgent care thanks to specialist doctors flown in from across Russia.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Dmitry Medvedev, acting as guardian of the nation, condemned the violence as a despicable act against the people.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Dmitry Medvedev, acting as an antagonist, labeled the attackers ""crazy fanatics,""  demonstrating his condemnation of their actions.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"The U.S. administration, while not commenting directly, implicitly condemned the terrorist attack by aligning with Medvedev's assessment of the perpetrators.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"The Ukrainian leaders, while not directly implicated, were labeled antagonists for their perceived inaction in the face of the terrorist attack.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"The terrorist attack, condemned by many,  left Ukrainian leaders facing accusations of tacit support from their silence, thus casting them as antagonists.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
